reference_date,curve_type,country,instrument_type,coupon_freq,llp,convergence,ufr,alpha,cra,va
2019-12-31,with_VA,HR,GVT,0.0,9.0,51.0,3.9,0.105323,10.0,0.0
2019-12-31,with_VA,HU,GVT,0.0,15.0,45.0,4.5,0.0589639999999999,10.0,1.0
2019-12-31,with_VA,IE,SWP,1.0,20.0,40.0,3.9,0.132207,10.0,7.000000000000001
2019-12-31,with_VA,IN,GVT,0.0,10.0,50.0,5.5,0.103969,35.0,
2019-12-31,with_VA,IS,GVT,0.0,8.0,52.0,3.9,0.072159,10.0,-1.0
2019-12-31,with_VA,IT,SWP,1.0,20.0,40.0,3.9,0.132207,10.0,7.000000000000001
2019-12-31,with_VA,JP,SWP,2.0,30.0,40.0,3.5,0.131564,10.0,2.0
2019-12-31,with_VA,KR,SWP,4.0,20.0,40.0,3.9,0.133085,10.0,
2019-12-31,with_VA,LI,SWP,1.0,25.0,40.0,2.9,0.130873,10.0,5.0
2019-12-31,with_VA,LT,SWP,1.0,20.0,40.0,3.9,0.132207,10.0,7.000000000000001
2019-12-31,with_VA,LU,SWP,1.0,20.0,40.0,3.9,0.132207,10.0,7.000000000000001
2019-12-31,with_VA,LV,SWP,1.0,20.0,40.0,3.9,0.132207,10.0,7.000000000000001
2019-12-31,with_VA,MT,SWP,1.0,20.0,40.0,3.9,0.132207,10.0,7.000000000000001
2019-12-31,with_VA,MX,SWP,13.0,20.0,40.0,4.9,0.138332,35.0,
2019-12-31,with_VA,MY,SWP,4.0,20.0,40.0,3.9,0.066304,15.0,
2019-12-31,with_VA,NL,SWP,1.0,20.0,40.0,3.9,0.132207,10.0,7.000000000000001
2019-12-31,with_VA,NO,SWP,1.0,10.0,50.0,3.9,0.095105,10.0,40.0
2019-12-31,with_VA,NZ,SWP,2.0,20.0,40.0,3.9,0.113534,11.0,
2019-12-31,with_VA,PL,GVT,0.0,10.0,50.0,3.9,0.099613,10.0,8.0
2019-12-31,with_VA,PT,SWP,1.0,20.0,40.0,3.9,0.132207,10.0,7.000000000000001
2019-12-31,with_VA,RO,GVT,0.0,10.0,50.0,3.9,0.107601,10.0,3.0
2019-12-31,with_VA,RU,SWP,1.0,10.0,50.0,4.5,0.118341,35.0,
2019-12-31,with_VA,SE,SWP,1.0,10.0,10.0,3.9,0.5375940000000001,10.0,10.0
2019-12-31,with_VA,SG,SWP,2.0,20.0,40.0,3.9,0.123563,11.0,
2019-12-31,with_VA,SI,SWP,1.0,20.0,40.0,3.9,0.132207,10.0,7.000000000000001
2019-12-31,with_VA,SK,SWP,1.0,20.0,40.0,3.9,0.132207,10.0,7.000000000000001
2019-12-31,with_VA,TH,SWP,2.0,15.0,45.0,3.9,0.113647,10.0,
2019-12-31,with_VA,TR,SWP,1.0,10.0,50.0,5.5,0.113227,35.0,
2019-12-31,with_VA,TW,GVT,0.0,10.0,50.0,3.9,0.1092779999999999,10.0,
2019-12-31,with_VA,US,SWP,2.0,50.0,40.0,3.9,0.118962,13.0,29.0
2019-12-31,with_VA,ZA,SWP,4.0,15.0,45.0,5.5,0.136746,35.0,
2020-01-31,no_VA,AT,SWP,1.0,20.0,40.0,3.75,0.134742,10.0,
2020-01-31,no_VA,AU,SWP,2.0,30.0,40.0,3.75,0.129975,19.0,
2020-01-31,no_VA,BE,SWP,1.0,20.0,40.0,3.75,0.134742,10.0,
2020-01-31,no_VA,BG,SWP,1.0,20.0,40.0,3.75,0.135063,15.000000000000002,
2020-01-31,no_VA,BR,GVT,0.0,10.0,50.0,5.5,0.110982,35.0,
2020-01-31,no_VA,CA,SWP,2.0,30.0,40.0,3.75,0.112621,14.000000000000002,
2020-01-31,no_VA,CH,SWP,1.0,25.0,40.0,2.75,0.123665,10.0,
2020-01-31,no_VA,CL,GVT,0.0,10.0,50.0,4.5,0.0506239999999999,25.0,
2020-01-31,no_VA,CN,SWP,4.0,10.0,50.0,4.5,0.0903,25.0,
2020-01-31,no_VA,CO,GVT,0.0,10.0,50.0,4.5,0.114793,35.0,
2020-01-31,no_VA,CY,SWP,1.0,20.0,40.0,3.75,0.134742,10.0,
2020-01-31,no_VA,CZ,SWP,1.0,15.0,45.0,3.75,0.11069,10.0,
2020-01-31,no_VA,DE,SWP,1.0,20.0,40.0,3.75,0.134742,10.0,
2020-01-31,no_VA,DK,SWP,1.0,20.0,40.0,3.75,0.134807,11.0,
2020-01-31,no_VA,EE,SWP,1.0,20.0,40.0,3.75,0.134742,10.0,
2020-01-31,no_VA,ES,SWP,1.0,20.0,40.0,3.75,0.134742,10.0,
2020-01-31,no_VA,EU,SWP,1.0,20.0,40.0,3.75,0.134742,10.0,
2020-01-31,no_VA,FI,SWP,1.0,20.0,40.0,3.75,0.134742,10.0,
2020-01-31,no_VA,FR,SWP,1.0,20.0,40.0,3.75,0.134742,10.0,
2020-01-31,no_VA,GB,SWP,2.0,50.0,40.0,3.75,0.130205,10.0,
2020-01-31,no_VA,GR,SWP,1.0,20.0,40.0,3.75,0.134742,10.0,
2020-01-31,no_VA,HK,SWP,4.0,15.0,45.0,3.75,0.112775,16.0,
2020-01-31,no_VA,HR,GVT,0.0,9.0,51.0,3.75,0.10372,10.0,
2020-01-31,no_VA,HU,GVT,0.0,15.0,45.0,4.5,0.091462,10.0,
2020-01-31,no_VA,IE,SWP,1.0,20.0,40.0,3.75,0.134742,10.0,
2020-01-31,no_VA,IN,GVT,0.0,10.0,50.0,5.5,0.105673,35.0,
2020-01-31,no_VA,IS,GVT,0.0,8.0,52.0,3.75,0.075326,10.0,
2020-01-31,no_VA,IT,SWP,1.0,20.0,40.0,3.75,0.134742,10.0,
2020-01-31,no_VA,JP,SWP,2.0,30.0,40.0,3.5,0.129497,10.0,
2020-01-31,no_VA,KR,SWP,4.0,20.0,40.0,3.75,0.127732,12.0,
2020-01-31,no_VA,LI,SWP,1.0,25.0,40.0,2.75,0.123665,10.0,
2020-01-31,no_VA,LT,SWP,1.0,20.0,40.0,3.75,0.134742,10.0,
2020-01-31,no_VA,LU,SWP,1.0,20.0,40.0,3.75,0.134742,10.0,
2020-01-31,no_VA,LV,SWP,1.0,20.0,40.0,3.75,0.134742,10.0,
2020-01-31,no_VA,MT,SWP,1.0,20.0,40.0,3.75,0.134742,10.0,
2020-01-31,no_VA,MX,SWP,13.0,20.0,40.0,4.75,0.135845,35.0,
2020-01-31,no_VA,MY,GVT,0.0,20.0,40.0,3.75,0.099421,29.0,
2020-01-31,no_VA,NL,SWP,1.0,20.0,40.0,3.75,0.134742,10.0,
2020-01-31,no_VA,NO,SWP,1.0,10.0,50.0,3.75,0.099532,10.0,
2020-01-31,no_VA,NZ,SWP,2.0,20.0,40.0,3.75,0.11417,11.0,
2020-01-31,no_VA,PL,GVT,0.0,10.0,50.0,3.75,0.091255,10.0,
2020-01-31,no_VA,PT,SWP,1.0,20.0,40.0,3.75,0.134742,10.0,
2020-01-31,no_VA,RO,GVT,0.0,10.0,50.0,3.75,0.0981,10.0,
2020-01-31,no_VA,RU,GVT,0.0,15.0,45.0,4.65,0.124661,35.0,
2020-01-31,no_VA,SE,SWP,1.0,10.0,10.0,3.75,0.530217,10.0,
2020-01-31,no_VA,SG,SWP,2.0,20.0,40.0,3.75,0.120529,13.0,
2020-01-31,no_VA,SI,SWP,1.0,20.0,40.0,3.75,0.134742,10.0,
2020-01-31,no_VA,SK,SWP,1.0,20.0,40.0,3.75,0.134742,10.0,
2020-01-31,no_VA,TH,GVT,0.0,15.0,45.0,3.75,0.108316,11.0,
2020-01-31,no_VA,TR,GVT,0.0,9.0,51.0,5.5,0.120687,35.0,
2020-01-31,no_VA,TW,GVT,0.0,10.0,50.0,3.75,0.10893,10.0,
2020-01-31,no_VA,US,SWP,2.0,50.0,40.0,3.75,0.119691,13.0,
2020-01-31,no_VA,ZA,SWP,4.0,15.0,45.0,5.5,0.134412,35.0,
2020-01-31,with_VA,AT,SWP,1.0,20.0,40.0,3.75,0.134274,10.0,6.0
2020-01-31,with_VA,AU,SWP,2.0,30.0,40.0,3.75,0.129277,19.0,7.000000000000001
2020-01-31,with_VA,BE,SWP,1.0,20.0,40.0,3.75,0.134274,10.0,6.0
2020-01-31,with_VA,BG,SWP,1.0,20.0,40.0,3.75,0.135289,15.000000000000002,-3.0
2020-01-31,with_VA,BR,GVT,0.0,10.0,50.0,5.5,0.110982,35.0,
2020-01-31,with_VA,CA,SWP,2.0,30.0,40.0,3.75,0.10472,14.000000000000002,30.0
2020-01-31,with_VA,CH,SWP,1.0,25.0,40.0,2.75,0.122982,10.0,5.0
2020-01-31,with_VA,CL,GVT,0.0,10.0,50.0,4.5,0.0506239999999999,25.0,
2020-01-31,with_VA,CN,SWP,4.0,10.0,50.0,4.5,0.0903,25.0,
2020-01-31,with_VA,CO,GVT,0.0,10.0,50.0,4.5,0.114793,35.0,
2020-01-31,with_VA,CY,SWP,1.0,20.0,40.0,3.75,0.134274,10.0,6.0
2020-01-31,with_VA,CZ,SWP,1.0,15.0,45.0,3.75,0.1093099999999999,10.0,12.0
2020-01-31,with_VA,DE,SWP,1.0,20.0,40.0,3.75,0.134274,10.0,6.0
2020-01-31,with_VA,DK,SWP,1.0,20.0,40.0,3.75,0.133206,11.0,20.0
2020-01-31,with_VA,EE,SWP,1.0,20.0,40.0,3.75,0.134274,10.0,6.0
2020-01-31,with_VA,ES,SWP,1.0,20.0,40.0,3.75,0.134274,10.0,6.0
2020-01-31,with_VA,EU,SWP,1.0,20.0,40.0,3.75,0.134274,10.0,6.0
2020-01-31,with_VA,FI,SWP,1.0,20.0,40.0,3.75,0.134274,10.0,6.0
2020-01-31,with_VA,FR,SWP,1.0,20.0,40.0,3.75,0.134274,10.0,6.0
2020-01-31,with_VA,GB,SWP,2.0,50.0,40.0,3.75,0.1288,10.0,14.000000000000002
2020-01-31,with_VA,GR,SWP,1.0,20.0,40.0,3.75,0.134274,10.0,6.0
2020-01-31,with_VA,HK,SWP,4.0,15.0,45.0,3.75,0.112775,16.0,
2020-01-31,with_VA,HR,GVT,0.0,9.0,51.0,3.75,0.10372,10.0,0.0
2020-01-31,with_VA,HU,GVT,0.0,15.0,45.0,4.5,0.091162,10.0,1.0
2020-01-31,with_VA,IE,SWP,1.0,20.0,40.0,3.75,0.134274,10.0,6.0
2020-01-31,with_VA,IN,GVT,0.0,10.0,50.0,5.5,0.105673,35.0,
2020-01-31,with_VA,IS,GVT,0.0,8.0,52.0,3.75,0.075326,10.0,0.0
2020-01-31,with_VA,IT,SWP,1.0,20.0,40.0,3.75,0.134274,10.0,6.0
2020-01-31,with_VA,JP,SWP,2.0,30.0,40.0,3.5,0.1290909999999999,10.0,4.0
2020-01-31,with_VA,KR,SWP,4.0,20.0,40.0,3.75,0.127732,12.0,
2020-01-31,with_VA,LI,SWP,1.0,25.0,40.0,2.75,0.122982,10.0,5.0
2020-01-31,with_VA,LT,SWP,1.0,20.0,40.0,3.75,0.134274,10.0,6.0
2020-01-31,with_VA,LU,SWP,1.0,20.0,40.0,3.75,0.134274,10.0,6.0
2020-01-31,with_VA,LV,SWP,1.0,20.0,40.0,3.75,0.134274,10.0,6.0
2020-01-31,with_VA,MT,SWP,1.0,20.0,40.0,3.75,0.134274,10.0,6.0
2020-01-31,with_VA,MX,SWP,13.0,20.0,40.0,4.75,0.135845,35.0,
2020-01-31,with_VA,MY,GVT,0.0,20.0,40.0,3.75,0.099421,29.0,
2020-01-31,with_VA,NL,SWP,1.0,20.0,40.0,3.75,0.134274,10.0,6.0
2020-01-31,with_VA,NO,SWP,1.0,10.0,50.0,3.75,0.095573,10.0,36.0
2020-01-31,with_VA,NZ,SWP,2.0,20.0,40.0,3.75,0.11417,11.0,
2020-01-31,with_VA,PL,GVT,0.0,10.0,50.0,3.75,0.0897429999999999,10.0,9.0
2020-01-31,with_VA,PT,SWP,1.0,20.0,40.0,3.75,0.134274,10.0,6.0
2020-01-31,with_VA,RO,GVT,0.0,10.0,50.0,3.75,0.098443,10.0,2.0
2020-01-31,with_VA,RU,GVT,0.0,15.0,45.0,4.65,0.124661,35.0,
2020-01-31,with_VA,SE,SWP,1.0,10.0,10.0,3.75,0.5262910000000001,10.0,10.0
2020-01-31,with_VA,SG,SWP,2.0,20.0,40.0,3.75,0.120529,13.0,
2020-01-31,with_VA,SI,SWP,1.0,20.0,40.0,3.75,0.134274,10.0,6.0
2020-01-31,with_VA,SK,SWP,1.0,20.0,40.0,3.75,0.134274,10.0,6.0
2020-01-31,with_VA,TH,GVT,0.0,15.0,45.0,3.75,0.108316,11.0,
2020-01-31,with_VA,TR,GVT,0.0,9.0,51.0,5.5,0.120687,35.0,
2020-01-31,with_VA,TW,GVT,0.0,10.0,50.0,3.75,0.10893,10.0,
2020-01-31,with_VA,US,SWP,2.0,50.0,40.0,3.75,0.113616,13.0,33.0
2020-01-31,with_VA,ZA,SWP,4.0,15.0,45.0,5.5,0.134412,35.0,
2020-02-29,no_VA,AT,SWP,1.0,20.0,40.0,3.75,0.135525,10.0,
2020-02-29,no_VA,AU,SWP,2.0,30.0,40.0,3.75,0.132418,18.0,
2020-02-29,no_VA,BE,SWP,1.0,20.0,40.0,3.75,0.135525,10.0,
2020-02-29,no_VA,BG,SWP,1.0,20.0,40.0,3.75,0.135835,15.000000000000002,
2020-02-29,no_VA,BR,GVT,0.0,10.0,50.0,5.5,0.116141,35.0,
2020-02-29,no_VA,CA,SWP,2.0,30.0,40.0,3.75,0.115093,14.000000000000002,
2020-02-29,no_VA,CH,SWP,1.0,25.0,40.0,2.75,0.125886,10.0,
2020-02-29,no_VA,CL,GVT,0.0,10.0,50.0,4.5,0.05,33.0,
2020-02-29,no_VA,CN,SWP,4.0,10.0,50.0,4.5,0.095328,29.0,
2020-02-29,no_VA,CO,GVT,0.0,10.0,50.0,4.5,0.120817,35.0,
2020-02-29,no_VA,CY,SWP,1.0,20.0,40.0,3.75,0.135525,10.0,
2020-02-29,no_VA,CZ,SWP,1.0,15.0,45.0,3.75,0.113343,10.0,
2020-02-29,no_VA,DE,SWP,1.0,20.0,40.0,3.75,0.135525,10.0,
2020-02-29,no_VA,DK,SWP,1.0,20.0,40.0,3.75,0.135587,11.0,
2020-02-29,no_VA,EE,SWP,1.0,20.0,40.0,3.75,0.135525,10.0,
2020-02-29,no_VA,ES,SWP,1.0,20.0,40.0,3.75,0.135525,10.0,
2020-02-29,no_VA,EU,SWP,1.0,20.0,40.0,3.75,0.135525,10.0,
2020-02-29,no_VA,FI,SWP,1.0,20.0,40.0,3.75,0.135525,10.0,
2020-02-29,no_VA,FR,SWP,1.0,20.0,40.0,3.75,0.135525,10.0,
2020-02-29,no_VA,GB,SWP,2.0,50.0,40.0,3.75,0.130968,10.0,
2020-02-29,no_VA,GR,SWP,1.0,20.0,40.0,3.75,0.135525,10.0,
2020-02-29,no_VA,HK,SWP,4.0,15.0,45.0,3.75,0.115638,16.0,
2020-02-29,no_VA,HR,GVT,0.0,9.0,51.0,3.75,0.104298,10.0,
2020-02-29,no_VA,HU,GVT,0.0,15.0,45.0,4.5,0.096807,10.0,
2020-02-29,no_VA,IE,SWP,1.0,20.0,40.0,3.75,0.135525,10.0,
2020-02-29,no_VA,IN,GVT,0.0,10.0,50.0,5.5,0.104153,35.0,
2020-02-29,no_VA,IS,GVT,0.0,8.0,52.0,3.75,0.080825,10.0,
2020-02-29,no_VA,IT,SWP,1.0,20.0,40.0,3.75,0.135525,10.0,
2020-02-29,no_VA,JP,SWP,2.0,30.0,40.0,3.5,0.130811,10.0,
2020-02-29,no_VA,KR,SWP,4.0,20.0,40.0,3.75,0.130817,13.0,
2020-02-29,no_VA,LI,SWP,1.0,25.0,40.0,2.75,0.125886,10.0,
2020-02-29,no_VA,LT,SWP,1.0,20.0,40.0,3.75,0.135525,10.0,
2020-02-29,no_VA,LU,SWP,1.0,20.0,40.0,3.75,0.135525,10.0,
2020-02-29,no_VA,LV,SWP,1.0,20.0,40.0,3.75,0.135525,10.0,
2020-02-29,no_VA,MT,SWP,1.0,20.0,40.0,3.75,0.135525,10.0,
2020-02-29,no_VA,MX,SWP,13.0,20.0,40.0,4.75,0.137607,35.0,
2020-02-29,no_VA,MY,GVT,0.0,20.0,40.0,3.75,0.083388,34.0,
2020-02-29,no_VA,NL,SWP,1.0,20.0,40.0,3.75,0.135525,10.0,
2020-02-29,no_VA,NO,SWP,1.0,10.0,50.0,3.75,0.10093,10.0,
2020-02-29,no_VA,NZ,SWP,2.0,20.0,40.0,3.75,0.117831,12.0,
2020-02-29,no_VA,PL,GVT,0.0,10.0,50.0,3.75,0.095604,10.0,
2020-02-29,no_VA,PT,SWP,1.0,20.0,40.0,3.75,0.135525,10.0,
2020-02-29,no_VA,RO,GVT,0.0,10.0,50.0,3.75,0.10423,10.0,
2020-02-29,no_VA,RU,GVT,0.0,15.0,45.0,4.65,0.130098,35.0,
2020-02-29,no_VA,SE,SWP,1.0,10.0,10.0,3.75,0.5360140000000001,10.0,
2020-02-29,no_VA,SG,SWP,2.0,20.0,40.0,3.75,0.123642,14.000000000000002,
2020-02-29,no_VA,SI,SWP,1.0,20.0,40.0,3.75,0.135525,10.0,
2020-02-29,no_VA,SK,SWP,1.0,20.0,40.0,3.75,0.135525,10.0,
2020-02-29,no_VA,TH,GVT,0.0,15.0,45.0,3.75,0.109359,11.0,
2020-02-29,no_VA,TR,GVT,0.0,9.0,51.0,5.5,0.134685,35.0,
2020-02-29,no_VA,TW,GVT,0.0,10.0,50.0,3.75,0.109593,10.0,
2020-02-29,no_VA,US,SWP,2.0,50.0,40.0,3.75,0.122507,13.0,
2020-02-29,no_VA,ZA,SWP,4.0,15.0,45.0,5.5,0.13507,35.0,
2020-02-29,with_VA,AT,SWP,1.0,20.0,40.0,3.75,0.134616,10.0,12.0
2020-02-29,with_VA,AU,SWP,2.0,30.0,40.0,3.75,0.131712,18.0,8.0
2020-02-29,with_VA,BE,SWP,1.0,20.0,40.0,3.75,0.134616,10.0,12.0
2020-02-29,with_VA,BG,SWP,1.0,20.0,40.0,3.75,0.135835,15.000000000000002,0.0
2020-02-29,with_VA,BR,GVT,0.0,10.0,50.0,5.5,0.116141,35.0,
2020-02-29,with_VA,CA,SWP,2.0,30.0,40.0,3.75,0.107612,14.000000000000002,32.0
2020-02-29,with_VA,CH,SWP,1.0,25.0,40.0,2.75,0.124896,10.0,8.0
2020-02-29,with_VA,CL,GVT,0.0,10.0,50.0,4.5,0.05,33.0,
2020-02-29,with_VA,CN,SWP,4.0,10.0,50.0,4.5,0.095328,29.0,
2020-02-29,with_VA,CO,GVT,0.0,10.0,50.0,4.5,0.120817,35.0,
2020-02-29,with_VA,CY,SWP,1.0,20.0,40.0,3.75,0.134616,10.0,12.0
2020-02-29,with_VA,CZ,SWP,1.0,15.0,45.0,3.75,0.112055,10.0,13.0
2020-02-29,with_VA,DE,SWP,1.0,20.0,40.0,3.75,0.134616,10.0,12.0
2020-02-29,with_VA,DK,SWP,1.0,20.0,40.0,3.75,0.134211,11.0,18.0
2020-02-29,with_VA,EE,SWP,1.0,20.0,40.0,3.75,0.134616,10.0,12.0
2020-02-29,with_VA,ES,SWP,1.0,20.0,40.0,3.75,0.134616,10.0,12.0
2020-02-29,with_VA,EU,SWP,1.0,20.0,40.0,3.75,0.134616,10.0,12.0
2020-02-29,with_VA,FI,SWP,1.0,20.0,40.0,3.75,0.134616,10.0,12.0
2020-02-29,with_VA,FR,SWP,1.0,20.0,40.0,3.75,0.134616,10.0,12.0
2020-02-29,with_VA,GB,SWP,2.0,50.0,40.0,3.75,0.129315,10.0,17.0
2020-02-29,with_VA,GR,SWP,1.0,20.0,40.0,3.75,0.134616,10.0,12.0
2020-02-29,with_VA,HK,SWP,4.0,15.0,45.0,3.75,0.115638,16.0,
2020-02-29,with_VA,HR,GVT,0.0,9.0,51.0,3.75,0.104175,10.0,2.0
2020-02-29,with_VA,HU,GVT,0.0,15.0,45.0,4.5,0.09611,10.0,3.0
2020-02-29,with_VA,IE,SWP,1.0,20.0,40.0,3.75,0.134616,10.0,12.0
2020-02-29,with_VA,IN,GVT,0.0,10.0,50.0,5.5,0.104153,35.0,
2020-02-29,with_VA,IS,GVT,0.0,8.0,52.0,3.75,0.080353,10.0,2.0
2020-02-29,with_VA,IT,SWP,1.0,20.0,40.0,3.75,0.134616,10.0,12.0
2020-02-29,with_VA,JP,SWP,2.0,30.0,40.0,3.5,0.130237,10.0,6.0
2020-02-29,with_VA,KR,SWP,4.0,20.0,40.0,3.75,0.130817,13.0,
2020-02-29,with_VA,LI,SWP,1.0,25.0,40.0,2.75,0.124896,10.0,8.0
2020-02-29,with_VA,LT,SWP,1.0,20.0,40.0,3.75,0.134616,10.0,12.0
2020-02-29,with_VA,LU,SWP,1.0,20.0,40.0,3.75,0.134616,10.0,12.0
2020-02-29,with_VA,LV,SWP,1.0,20.0,40.0,3.75,0.134616,10.0,12.0
2020-02-29,with_VA,MT,SWP,1.0,20.0,40.0,3.75,0.134616,10.0,12.0
2020-02-29,with_VA,MX,SWP,13.0,20.0,40.0,4.75,0.137607,35.0,
2020-02-29,with_VA,MY,GVT,0.0,20.0,40.0,3.75,0.083388,34.0,
2020-02-29,with_VA,NL,SWP,1.0,20.0,40.0,3.75,0.134616,10.0,12.0
2020-02-29,with_VA,NO,SWP,1.0,10.0,50.0,3.75,0.096999,10.0,39.0
2020-02-29,with_VA,NZ,SWP,2.0,20.0,40.0,3.75,0.117831,12.0,
2020-02-29,with_VA,PL,GVT,0.0,10.0,50.0,3.75,0.094313,10.0,10.0
2020-02-29,with_VA,PT,SWP,1.0,20.0,40.0,3.75,0.134616,10.0,12.0
2020-02-29,with_VA,RO,GVT,0.0,10.0,50.0,3.75,0.104631,10.0,3.0
2020-02-29,with_VA,RU,GVT,0.0,15.0,45.0,4.65,0.130098,35.0,
2020-02-29,with_VA,SE,SWP,1.0,10.0,10.0,3.75,0.5315740000000001,10.0,12.0
2020-02-29,with_VA,SG,SWP,2.0,20.0,40.0,3.75,0.123642,14.000000000000002,
2020-02-29,with_VA,SI,SWP,1.0,20.0,40.0,3.75,0.134616,10.0,12.0
2020-02-29,with_VA,SK,SWP,1.0,20.0,40.0,3.75,0.134616,10.0,12.0
2020-02-29,with_VA,TH,GVT,0.0,15.0,45.0,3.75,0.109359,11.0,
2020-02-29,with_VA,TR,GVT,0.0,9.0,51.0,5.5,0.134685,35.0,
2020-02-29,with_VA,TW,GVT,0.0,10.0,50.0,3.75,0.109593,10.0,
2020-02-29,with_VA,US,SWP,2.0,50.0,40.0,3.75,0.116166,13.0,39.0
2020-02-29,with_VA,ZA,SWP,4.0,15.0,45.0,5.5,0.13507,35.0,
2020-03-31,no_VA,AT,SWP,1.0,20.0,40.0,3.75,0.13543,10.0,
2020-03-31,no_VA,AU,SWP,2.0,30.0,40.0,3.75,0.137532,18.0,
2020-03-31,no_VA,BE,SWP,1.0,20.0,40.0,3.75,0.13543,10.0,
2020-03-31,no_VA,BG,SWP,1.0,20.0,40.0,3.75,0.135739,15.000000000000002,
2020-03-31,no_VA,BR,GVT,0.0,10.0,50.0,5.5,0.1250539999999999,35.0,
2020-03-31,no_VA,CA,SWP,2.0,30.0,40.0,3.75,0.115912,15.0,
2020-03-31,no_VA,CH,SWP,1.0,25.0,40.0,2.75,0.12586,10.0,
2020-03-31,no_VA,CL,GVT,0.0,10.0,50.0,4.5,0.086471,35.0,
2020-03-31,no_VA,CN,SWP,4.0,10.0,50.0,4.5,0.098587,35.0,
2020-03-31,no_VA,CO,GVT,0.0,10.0,50.0,4.5,0.128128,35.0,
2020-03-31,no_VA,CY,SWP,1.0,20.0,40.0,3.75,0.13543,10.0,
2020-03-31,no_VA,CZ,SWP,1.0,15.0,45.0,3.75,0.116702,10.0,
2020-03-31,no_VA,DE,SWP,1.0,20.0,40.0,3.75,0.13543,10.0,
2020-03-31,no_VA,DK,SWP,1.0,20.0,40.0,3.75,0.135492,11.0,
2020-03-31,no_VA,EE,SWP,1.0,20.0,40.0,3.75,0.13543,10.0,
2020-03-31,no_VA,ES,SWP,1.0,20.0,40.0,3.75,0.13543,10.0,
2020-03-31,no_VA,EU,SWP,1.0,20.0,40.0,3.75,0.13543,10.0,
2020-03-31,no_VA,FI,SWP,1.0,20.0,40.0,3.75,0.13543,10.0,
2020-03-31,no_VA,FR,SWP,1.0,20.0,40.0,3.75,0.13543,10.0,
2020-03-31,no_VA,GB,SWP,2.0,50.0,40.0,3.75,0.132049,11.0,
2020-03-31,no_VA,GR,SWP,1.0,20.0,40.0,3.75,0.13543,10.0,
2020-03-31,no_VA,HK,SWP,4.0,15.0,45.0,3.75,0.117772,28.000000000000004,
2020-03-31,no_VA,HR,GVT,0.0,9.0,51.0,3.75,0.096996,10.0,
2020-03-31,no_VA,HU,GVT,0.0,15.0,45.0,4.5,0.0538539999999999,10.0,
2020-03-31,no_VA,IE,SWP,1.0,20.0,40.0,3.75,0.13543,10.0,
2020-03-31,no_VA,IN,GVT,0.0,10.0,50.0,5.5,0.103122,35.0,
2020-03-31,no_VA,IS,GVT,0.0,8.0,52.0,3.75,0.072741,10.0,
2020-03-31,no_VA,IT,SWP,1.0,20.0,40.0,3.75,0.13543,10.0,
2020-03-31,no_VA,JP,SWP,2.0,30.0,40.0,3.5,0.130907,10.0,
2020-03-31,no_VA,KR,SWP,4.0,20.0,40.0,3.75,0.132963,27.0,
2020-03-31,no_VA,LI,SWP,1.0,25.0,40.0,2.75,0.12586,10.0,
2020-03-31,no_VA,LT,SWP,1.0,20.0,40.0,3.75,0.13543,10.0,
2020-03-31,no_VA,LU,SWP,1.0,20.0,40.0,3.75,0.13543,10.0,
2020-03-31,no_VA,LV,SWP,1.0,20.0,40.0,3.75,0.13543,10.0,
2020-03-31,no_VA,MT,SWP,1.0,20.0,40.0,3.75,0.13543,10.0,
2020-03-31,no_VA,MX,SWP,13.0,20.0,40.0,4.75,0.144263,35.0,
2020-03-31,no_VA,MY,GVT,0.0,20.0,40.0,3.75,0.11323,35.0,
2020-03-31,no_VA,NL,SWP,1.0,20.0,40.0,3.75,0.13543,10.0,
2020-03-31,no_VA,NO,SWP,1.0,10.0,50.0,3.75,0.102754,10.0,
2020-03-31,no_VA,NZ,SWP,2.0,20.0,40.0,3.75,0.091884,17.0,
2020-03-31,no_VA,PL,GVT,0.0,10.0,50.0,3.75,0.078389,10.0,
2020-03-31,no_VA,PT,SWP,1.0,20.0,40.0,3.75,0.13543,10.0,
2020-03-31,no_VA,RO,GVT,0.0,10.0,50.0,3.75,0.1259,10.0,
2020-03-31,no_VA,RU,GVT,0.0,15.0,45.0,4.65,0.134535,35.0,
2020-03-31,no_VA,SE,SWP,1.0,10.0,10.0,3.75,0.5325110000000002,10.0,
2020-03-31,no_VA,SG,SWP,2.0,20.0,40.0,3.75,0.125321,23.0,
2020-03-31,no_VA,SI,SWP,1.0,20.0,40.0,3.75,0.13543,10.0,
2020-03-31,no_VA,SK,SWP,1.0,20.0,40.0,3.75,0.13543,10.0,
2020-03-31,no_VA,TH,GVT,0.0,15.0,45.0,3.75,0.106375,32.0,
2020-03-31,no_VA,TR,GVT,0.0,9.0,51.0,5.5,0.136895,35.0,
2020-03-31,no_VA,TW,GVT,0.0,10.0,50.0,3.75,0.108979,10.0,
2020-03-31,no_VA,US,SWP,2.0,50.0,40.0,3.75,0.12525,15.0,
2020-03-31,no_VA,ZA,SWP,4.0,15.0,45.0,5.5,0.142131,35.0,
2020-03-31,with_VA,AT,SWP,1.0,20.0,40.0,3.75,0.131668,10.0,46.0
2020-03-31,with_VA,AU,SWP,2.0,30.0,40.0,3.75,0.135935,18.0,23.0
2020-03-31,with_VA,BE,SWP,1.0,20.0,40.0,3.75,0.131668,10.0,46.0
